component_id,lot_id,defect_type,leakage_0h,leakage_24h,leakage_96h,leakage_168h
C0299,LOT-006,strong_drift,9.719335757015436,11.257838917425493,16.2685066996141,20.771590802126312
C0300,LOT-006,latent_defect,8.841222961451273,10.065350298177394,13.695899095969164,21.952552983014478
C0301,LOT-007,healthy,9.872723333080089,9.927688034982825,10.49455362594297,10.498824406417352
C0302,LOT-007,healthy,8.716718124040367,8.714548156151631,8.835705659987564,8.213259598004807
C0303,LOT-007,healthy,10.480402683999312,10.727469777533154,10.70390701779468,11.143419579636738
C0304,LOT-007,mild_drift,9.213453465197809,9.637350245333932,11.7317622357857,13.85695336316216
C0305,LOT-007,mild_drift,9.878512614238176,10.160965556152398,10.947825575672068,11.689373115668664
C0306,LOT-007,healthy,10.138650581582022,10.383497694646826,10.541802949474752,11.4312194539113
C0307,LOT-007,healthy,10.117497137438209,10.04854863642793,9.69907254728232,9.338726059312872
C0308,LOT-007,healthy,9.919160754341572,10.16355984409672,9.49539757008271,10.278894325031617
C0309,LOT-007,healthy,11.121444584275867,11.404507555678258,10.939985138451929,11.536744633998776
C0310,LOT-007,healthy,10.702008604676358,11.005491912685663,10.581459930092365,10.66390661597616
C0311,LOT-007,healthy,9.271172626752708,9.262858356740638,9.558507567642764,9.991655348935202
C0312,LOT-007,strong_drift,10.701278650299493,12.069950055639543,15.713032528895432,19.37793523511953
C0313,LOT-007,healthy,9.452554376053056,9.381800427876874,9.296132345656137,9.34676387441105
C0314,LOT-007,healthy,10.436017553482907,10.55199027030894,10.424463873310094,10.527315843050783
C0315,LOT-007,mild_drift,9.44352793113514,9.919208879944462,10.969677441094737,12.325709083219808
C0316,LOT-007,mild_drift,10.03225830490202,10.282456256497765,12.026373025408663,12.564444322553745
C0317,LOT-007,healthy,10.011040442972948,10.033145251176688,10.55892814213823,9.710128885231018
C0318,LOT-007,strong_drift,10.735972363302102,12.435793705480323,17.43356324704516,21.67363464597146
C0319,LOT-007,healthy,8.477934265952317,8.86215712216634,8.360386193703391,9.599440239450514
C0320,LOT-007,healthy,9.770525636735407,9.504025116757957,9.355289893777746,9.642722010004654
C0321,LOT-007,healthy,9.416904514677382,9.312486963903003,9.197375604786235,8.803224139975875
C0322,LOT-007,healthy,9.864310703459546,10.220407057994459,9.79122999970991,10.222400410442644
C0323,LOT-007,healthy,9.859186939429275,9.95961991649768,10.17745737022534,9.39062560302432
C0324,LOT-007,mild_drift,9.239088750066578,9.7189316248316,10.535533962752844,11.391022073285114
C0325,LOT-007,healthy,10.924759512339968,11.039921707185112,11.131891561463961,11.214263363479438
C0326,LOT-007,healthy,10.174185524169712,10.338059768170936,10.339443794600463,10.243117250356722
C0327,LOT-007,healthy,10.523769094924386,10.275587549364952,10.549249304386834,11.355819244015407
C0328,LOT-007,healthy,10.026309929513204,10.126970271012047,9.894017192408395,9.754296878182094
C0329,LOT-007,healthy,11.303748847145517,11.186434148031491,11.715280694393151,11.102481561561483
C0330,LOT-007,healthy,11.541325226438355,11.456650315617678,11.283104554415882,10.908440091363307
C0331,LOT-007,healthy,10.478020944196492,10.709027141387024,10.784669130404902,10.545238634612613
C0332,LOT-007,healthy,9.846806107093053,9.588877514969663,10.543909091101582,10.223840211008946
C0333,LOT-007,healthy,10.430811324032355,10.626953615813447,10.895086295989042,11.576805731278426
C0334,LOT-007,mild_drift,10.938386364315317,11.597183888504407,12.955129262849768,14.610461378902002
C0335,LOT-007,healthy,10.404484502098512,10.34485693210761,10.569742487248034,9.991427232217246
C0336,LOT-007,healthy,10.501239272612057,10.456583641424126,10.899871276515318,11.09113638472257
C0337,LOT-007,latent_defect,11.882642907449236,13.095341859184899,14.289312853549495,20.04990941075832
C0338,LOT-007,strong_drift,9.150829604082725,10.104602293796425,13.139214492868414,16.941765485119653
C0339,LOT-007,healthy,9.431534565153104,9.432272967184119,10.199059680164039,10.224128199135546
C0340,LOT-007,mild_drift,10.62873909017556,10.84971628442395,11.57665970035087,13.13114493972535
C0341,LOT-007,healthy,10.038096476532559,10.478276756096445,9.659733124501681,9.657327683057353
C0342,LOT-007,healthy,9.305699159164732,9.615779614096576,9.070735274430259,9.662584384427866
C0343,LOT-007,healthy,10.812877595399438,10.319692683561852,10.498545331775823,10.285351570141158
C0344,LOT-007,mild_drift,10.598208601753973,11.312434874115695,11.671519408146187,13.709833524048957
C0345,LOT-007,healthy,10.279730326810403,10.346878285323582,10.885348618837222,9.825837458419052
C0346,LOT-007,mild_drift,9.149652859381103,9.594099673216865,10.17754221562982,11.475334856618996
C0347,LOT-007,healthy,9.551157508971535,9.771097265713307,9.430002181779361,9.22245776965183
C0348,LOT-007,healthy,10.892245245497831,10.894329675049974,11.22582446981104,10.869720735599605
C0349,LOT-007,latent_defect,11.225554055576524,11.974648945143878,13.721907640022165,18.52087981637767
C0350,LOT-007,healthy,10.365359823223113,10.460954388477077,9.783630041122903,10.177194749192207
C0351,LOT-008,healthy,9.465349231629592,9.595978851218453,8.56573613213073,8.8736509755883
C0352,LOT-008,healthy,10.397175894584501,10.124715992663745,10.577518099904747,9.630258065453745
C0353,LOT-008,healthy,9.700229379550377,9.702110591570927,9.979779130362846,9.882641763685433
C0354,LOT-008,healthy,10.059178661938581,9.83487577486707,10.255678593615459,10.116126266144036
C0355,LOT-008,healthy,10.182987392457488,10.532496230617275,10.277041482613484,9.598916321191258
C0356,LOT-008,healthy,11.040733596273402,10.93332116523873,11.312198774974895,11.600728773950749
C0357,LOT-008,healthy,10.667769343647283,10.613355577427061,10.711899449101582,10.101551109349671
C0358,LOT-008,healthy,10.125705451677783,10.33326131796644,10.601167552923913,10.35111171946101
C0359,LOT-008,healthy,9.904674495566224,9.819033211443406,10.481357777892496,10.027037783983886
C0360,LOT-008,latent_defect,10.500025074617172,11.653891711233074,14.781783311800568,23.99710547112932
C0361,LOT-008,healthy,9.91476362578282,9.888897075611208,9.868133225990276,11.31261617233905
C0362,LOT-008,healthy,10.487947950899223,10.375420090938007,10.156744926298474,9.706687202513008
C0363,LOT-008,healthy,10.17502517693735,9.927747512166562,10.544026069693473,10.670517511839199
C0364,LOT-008,healthy,9.85905544364515,9.681277542908681,9.868627930472156,9.859125063754442
C0365,LOT-008,healthy,9.853434674905953,9.991134626212347,10.106485614788038,10.479881854129186
C0366,LOT-008,healthy,10.44626171318419,10.475686247921656,10.77887515944028,10.735384604747852
C0367,LOT-008,healthy,9.738573565926968,10.012244355675456,10.624102457675784,10.751660603599415
C0368,LOT-008,latent_defect,9.564040104365699,10.259742182791815,12.30066205267531,19.40941222992432
C0369,LOT-008,healthy,9.317815772841838,9.389501536804874,9.151352839381012,9.251359638106857
C0370,LOT-008,healthy,9.323683031174655,9.129679427017825,9.355042937837055,9.474024109839844
C0371,LOT-008,strong_drift,9.48070562421558,10.764031386755187,13.735496077273964,16.43290269884271
C0372,LOT-008,mild_drift,10.923716251780784,11.086834400858427,13.420855728648691,15.2563444887676
C0373,LOT-008,healthy,9.284472780047848,9.812017323246483,9.737005504541818,9.584161809916681
C0374,LOT-008,healthy,9.495826947816852,9.436017903724991,9.136940683463914,10.073287687679557
C0375,LOT-008,healthy,9.153214771139831,9.079816631951056,8.842657422357222,9.200557304570006
C0376,LOT-008,latent_defect,8.978390075416131,10.052752869186177,12.567064146240813,21.804098557861465
C0377,LOT-008,mild_drift,9.299240637029676,9.903479508759958,11.058278680972252,12.41777549405446
C0378,LOT-008,mild_drift,9.950238632320694,10.258474085660357,11.829511333554901,12.613584301536791
C0379,LOT-008,healthy,10.700753398271946,10.5573782624066,10.20506961493584,10.535572708036653
C0380,LOT-008,strong_drift,9.060418272248581,10.34617687942416,14.907665082574088,18.867986334959824
C0381,LOT-008,healthy,9.78416706706105,9.745680982007677,10.271266455049819,9.789115613528354
C0382,LOT-008,mild_drift,10.514984743909615,10.893468984857483,12.441996040612953,13.502387495787385
C0383,LOT-008,healthy,9.20625823472387,9.142644501132528,9.177458036234812,9.781917154315385
C0384,LOT-008,healthy,9.341151995172332,9.352514047230736,9.528064219193066,9.453351690101634
C0385,LOT-008,latent_defect,10.956452022203026,11.921786708527854,13.60916372417012,19.119649952619042
C0386,LOT-008,healthy,9.25598385618057,9.283268197040353,9.150618643726032,8.89151025960832
C0387,LOT-008,mild_drift,10.768067062890415,11.324651740238455,11.694950373230785,12.380185631530349
C0388,LOT-008,latent_defect,9.907270917050797,10.812343673800921,13.130396153667904,19.259757015335857
C0389,LOT-008,healthy,10.236617665522385,10.539202298115915,10.331856099845403,10.559909639587554
C0390,LOT-008,healthy,9.394802897530028,9.346481650175546,9.579001916390258,9.55652537301353
C0391,LOT-008,mild_drift,10.149825288533915,10.542671224951594,11.713112196752933,12.465908492362992
C0392,LOT-008,healthy,9.80036277138784,10.23563644751304,9.530382662130542,9.967163437012891
C0393,LOT-008,healthy,9.419070039872938,9.392101892928592,9.930635907593581,9.445760580947589
C0394,LOT-008,mild_drift,9.649749605536838,10.196141674225126,10.918083222118625,11.73567310444108
C0395,LOT-008,healthy,10.26986839458262,10.522453892771829,9.845743649812487,10.04454293760531
C0396,LOT-008,healthy,10.227899754995326,10.585192606448542,10.46154332363372,10.35991042602344
C0397,LOT-008,healthy,9.563853168357934,9.530725109935776,9.273050392946274,9.684376511404345
C0398,LOT-008,healthy,10.217586761681467,10.24889136157075,10.624671747619866,9.44574044984923
C0399,LOT-008,healthy,9.644978575543574,9.418780035821111,9.686587423733357,9.00095709329243
C0400,LOT-008,healthy,9.927683188209876,9.738068321434604,9.774621884268871,10.25201261384382
C0401,LOT-009,healthy,9.865167337229654,9.493156474763287,9.599009915797769,9.584016465708856
C0402,LOT-009,mild_drift,10.168123619006002,10.495650975592739,12.20198933068507,13.55526122950917
C0403,LOT-009,healthy,10.191559318017909,10.180460852437992,10.41235421037058,9.570999377444465
C0404,LOT-009,latent_defect,9.385186449057924,10.4935560414698,13.546849330481415,21.88670902264595
C0405,LOT-009,healthy,10.210604990383947,10.006545638856089,10.103820780140124,11.020680542738736
C0406,LOT-009,healthy,10.174936455403422,10.281882760611035,10.21305411765141,10.327402956818403
C0407,LOT-009,healthy,9.398262785033033,9.346100558176738,9.28966209647409,9.014825234621735
C0408,LOT-009,strong_drift,10.814343197525247,12.261142302379694,17.347327284807562,21.71217952761085
C0409,LOT-009,strong_drift,11.117190984805282,12.057920328236529,15.376251922756765,18.408879632487793
C0410,LOT-009,mild_drift,10.394093793633205,10.543691343627394,12.030067479487805,13.114316798464897
C0411,LOT-009,healthy,9.348426655285664,9.426411718340006,8.797424862635399,8.4929672557498
C0412,LOT-009,healthy,9.664786251862482,10.125947848805229,9.161333431935756,10.376935376623784
C0413,LOT-009,healthy,10.060459017981346,9.78692761683359,10.211293448314223,9.954077118040324
C0414,LOT-009,healthy,10.597158202103605,10.675494553560782,10.591007890919382,10.889958788390562
C0415,LOT-009,healthy,10.1706582063726,10.032529457608492,9.916077485051757,10.080750010930702
C0416,LOT-009,healthy,9.835490460279813,9.796238897068893,10.333866068716068,10.372779830812481
C0417,LOT-009,healthy,10.31847865134915,10.131324627497383,10.998488180019558,10.190693430892232
C0418,LOT-009,healthy,10.500704742210747,10.705789324071276,10.843786978998493,11.222368189557269
C0419,LOT-009,healthy,9.91180132925564,10.113739977676342,10.096593069581262,9.838560721134776
C0420,LOT-009,healthy,9.776326002230162,9.589706495751903,9.32312362267978,8.924345856992923
C0421,LOT-009,healthy,10.20200105446769,10.360224210986706,10.393212004384495,10.51772422981133
C0422,LOT-009,mild_drift,10.54003183781547,10.90235801402499,12.129216885060178,13.298559210493123
C0423,LOT-009,mild_drift,10.329404210287352,10.951911599214338,12.522653643444592,13.810794726269108
C0424,LOT-009,mild_drift,11.178512807043194,11.888875710627044,12.38073902921819,13.264434564497119
C0425,LOT-009,healthy,9.01982151578769,9.148799306240727,8.945799728248616,8.933664233173063
C0426,LOT-009,healthy,10.076041647095863,10.047301575288573,10.628334279439345,10.728787062709024
C0427,LOT-009,healthy,10.420798448661012,10.345151254048718,10.431530735763602,10.417717741960768
C0428,LOT-009,healthy,9.249290078990397,9.162579560766265,9.628843830292798,9.165492371525911
C0429,LOT-009,healthy,9.682163673173308,9.90565742268314,9.163303991194846,9.604366636588844
C0430,LOT-009,healthy,11.109063145211746,10.835326669955473,11.058161059811955,11.282925811072047
C0431,LOT-009,healthy,8.284537062537748,8.158025614039671,8.865507863522991,8.00481238483613
C0432,LOT-009,strong_drift,9.392999203260104,10.949820681932232,15.72998496340029,20.227782940591077
C0433,LOT-009,mild_drift,10.136356849745138,10.40595404619679,11.176889972436419,12.082445214012996
C0434,LOT-009,mild_drift,9.069500856513152,9.550464537420792,10.729247129504989,12.51533184379526
C0435,LOT-009,healthy,9.104843446090584,9.067452488678693,9.16298120244169,9.623644975949205
C0436,LOT-009,healthy,10.178634163923292,10.019139045914642,10.138209933147335,11.04347210678162
C0437,LOT-009,healthy,10.763523999727358,10.84888100018566,10.531937501096975,9.717666173937397
C0438,LOT-009,healthy,9.308859008148094,9.455616311153626,9.34401731071511,9.503093474562712
C0439,LOT-009,mild_drift,10.601657349253955,11.39873312452171,12.880154368178896,14.454999681740434
C0440,LOT-009,healthy,10.110436654009938,9.862293300427824,10.446267605884758,10.742496126751911
C0441,LOT-009,healthy,10.692500118923173,10.458727014134926,11.192182751811485,10.763749604578777
C0442,LOT-009,healthy,9.728717674255932,9.477658675740969,10.036770242325678,9.960954877759361
C0443,LOT-009,healthy,9.38872518772731,9.345239987209691,9.52280521952064,9.817545722364754
C0444,LOT-009,mild_drift,10.009999366144324,10.574333458514896,11.897488709216193,12.524116285115777
C0445,LOT-009,healthy,9.659438877179465,9.76756012559922,10.32354727101172,9.549750190667238
C0446,LOT-009,strong_drift,9.876545019163581,11.079834472564249,15.386735272088682,20.13038985429328
C0447,LOT-009,healthy,10.424744764290065,10.493382060746033,9.689576110665552,10.258469798584038
C0448,LOT-009,mild_drift,11.39243666865437,11.67622277294262,13.063565003782264,13.971630187136665
C0449,LOT-009,mild_drift,9.557728034397062,10.225177307866803,11.530148801348188,12.671920689027571
C0450,LOT-009,healthy,9.43270494005183,9.340320155753385,9.392353882699123,9.621386573380521
C0451,LOT-010,healthy,10.86866414070743,10.68172567547421,10.913883874990413,10.991208182908386
C0452,LOT-010,healthy,9.39270385032535,9.659430913617399,9.729669230773746,8.373204443993192
C0453,LOT-010,healthy,10.60991822623131,10.334229047596473,10.84780391011128,10.812607435719848
C0454,LOT-010,healthy,11.946160638887054,12.281070243329502,12.253180122709555,12.367147439700489
C0455,LOT-010,strong_drift,9.121382628800779,9.884412409686433,11.761723594364849,15.510326659549621
C0456,LOT-010,healthy,10.788876862914595,11.079027277214351,11.193853769499116,11.12607125172285
C0457,LOT-010,latent_defect,10.085095031611566,11.201250953499637,13.547367871675547,22.85630128040564
C0458,LOT-010,healthy,10.013844019734323,10.128096206237837,10.311460299953163,10.932743558335599
C0459,LOT-010,healthy,10.39077071024886,10.674075321044738,10.444973058936961,11.301809369022237
C0460,LOT-010,healthy,9.877692789257669,10.075014255667542,10.20901139537303,10.39351726800551
C0461,LOT-010,mild_drift,9.989951991039474,10.20856885972849,11.218743033463074,11.594003319726804
C0462,LOT-010,healthy,9.602276374753401,9.885939596927722,9.878031160779548,9.986290739294388
C0463,LOT-010,healthy,9.503321883573356,9.645883960499301,9.574712381362685,9.329776165020968
C0464,LOT-010,mild_drift,10.105768196112633,10.416702239896624,11.667045480945296,11.118924661834
C0465,LOT-010,mild_drift,9.458308376688334,9.994418756910115,10.547422083051677,11.373534096954234
C0466,LOT-010,mild_drift,10.263354364977662,10.55968960409771,11.674517681993441,12.018909988302045
C0467,LOT-010,strong_drift,10.303880142005568,11.027496303591127,14.15056334614057,16.590644437975858
C0468,LOT-010,healthy,10.308214775533312,10.10459150741691,10.662848105887438,10.258113598405942
C0469,LOT-010,healthy,10.23339370869362,10.424144797385292,10.457277003591242,10.450487885086057
C0470,LOT-010,healthy,9.873453293941317,10.063628835565726,9.741536360475907,9.775036653187952
C0471,LOT-010,healthy,10.435742534697994,10.898143879272505,10.287872350426342,10.817148107643977
C0472,LOT-010,mild_drift,11.091158198024024,11.482421133126264,12.510897276575609,14.380852360771593
C0473,LOT-010,strong_drift,9.451454579795115,10.378731848646565,13.284709448614874,16.280283090432555
C0474,LOT-010,strong_drift,10.08354021045824,11.471323167220524,16.2760496499663,20.25059809183964
C0475,LOT-010,latent_defect,10.318299810309748,11.379539246750785,14.302530396178966,23.67138869073918
C0476,LOT-010,healthy,10.46855954422574,10.468460478293933,10.786419509987462,9.902869714142614
C0477,LOT-010,mild_drift,10.256695338874456,10.6449789609796,11.767064870554641,13.296792015645845
C0478,LOT-010,strong_drift,10.96353546940012,12.278877654943834,16.371429607651407,19.620951094073412
C0479,LOT-010,healthy,11.282357889834232,11.273873735068449,11.115194468603306,11.457509957119118
C0480,LOT-010,healthy,10.092299161015896,10.316191244449017,10.418066439417343,10.679091720689474
C0481,LOT-010,healthy,10.696764321842236,10.927661127719036,11.196011232600428,10.310132815403676
C0482,LOT-010,healthy,8.900437006337505,8.745231306875839,9.292752901973559,8.666673893185573
C0483,LOT-010,latent_defect,9.043152322121927,9.961448176379657,11.148737433881346,16.285174761769742
C0484,LOT-010,healthy,11.054615451975884,10.919440939478916,11.383979839382528,10.752564390657533
C0485,LOT-010,latent_defect,9.567360808400448,9.80167106638282,12.177503622103847,17.182652991997724
C0486,LOT-010,healthy,9.928325100575718,9.92024409441264,10.1857812910356,9.582048996508034
C0487,LOT-010,healthy,11.600190842650514,11.666207654821495,12.337747888497018,12.302371309415086
C0488,LOT-010,latent_defect,10.18724550705633,11.174311601623032,13.163445143688232,18.707675985520886
C0489,LOT-010,latent_defect,10.662388827088563,12.043420181533088,14.951891829266303,24.092481975480222
C0490,LOT-010,healthy,10.002965130106132,10.121374457342796,10.083603636008876,9.90316210763117
C0491,LOT-010,healthy,9.311590847479154,9.547971839759755,10.015279823858211,9.312264918100155
C0492,LOT-010,healthy,9.780381080209555,9.799743564351276,9.368988858997506,10.203255115347078
C0493,LOT-010,healthy,10.168836740366892,10.233503878870613,10.30237624770841,9.878439242459164
C0494,LOT-010,latent_defect,10.373649803924422,11.430940381109496,13.85020446876517,23.85685156001036
C0495,LOT-010,healthy,9.359143194926242,9.293210290708885,9.635152484325141,9.983990926728135
C0496,LOT-010,healthy,10.316298152473092,10.220981525480678,10.397427028900871,10.333031077244367
C0497,LOT-010,healthy,9.876652546649638,9.544207456572519,9.798118575709081,10.10387378774412
C0498,LOT-010,healthy,9.012759150835945,8.859505791603919,9.228675348058673,9.41890008828198
C0499,LOT-010,healthy,9.619749960346896,9.365860835483069,9.54745191417885,9.542761769674296
C0500,LOT-010,healthy,11.052622794944636,11.264802686448023,11.034087953446752,11.585507907882542
C0501,LOT-011,healthy,10.725006161244787,10.866032389299086,10.994253766863993,11.525378790030883
C0502,LOT-011,healthy,10.036916514708622,10.220725921116268,9.91570663174448,10.075881550446484
C0503,LOT-011,mild_drift,9.967029590851515,10.482948184477262,12.11663467518242,14.50845323884852
C0504,LOT-011,healthy,9.007298348874924,8.909709593799029,9.253951119207116,8.832383868656542
C0505,LOT-011,strong_drift,8.86880576875313,10.520560321556589,15.09514787722657,19.99957544295111
C0506,LOT-011,mild_drift,8.804177230077423,9.261803070241516,10.79805939778454,11.475448108862519
C0507,LOT-011,healthy,10.109610969665907,10.054930238181766,11.182323243677244,10.483560714735674
C0508,LOT-011,healthy,8.507055310282462,8.825556635303942,7.729297694162824,9.346026743651855
C0509,LOT-011,mild_drift,10.027579487442338,10.846475782773389,11.642323112999895,12.609085948275371
C0510,LOT-011,healthy,9.870865048381113,10.078889110327003,9.542875142782393,10.539084869015689
C0511,LOT-011,healthy,9.473338245203824,9.48052552059852,9.474035532878215,9.845986327900482
C0512,LOT-011,mild_drift,11.361322648641858,11.535840718670629,12.605464212195969,13.691446228803247
C0513,LOT-011,healthy,9.749615918799032,9.960292326106101,9.651742412011075,10.336681164669615
C0514,LOT-011,healthy,10.039747706173458,10.107381885897832,9.512047653948203,9.354660235129977
C0515,LOT-011,strong_drift,9.876390121922492,11.585957983996218,16.18294935473535,20.04387882313852
C0516,LOT-011,healthy,10.30239982104058,10.199704676569484,10.445265747310232,11.125002263269288
C0517,LOT-011,healthy,10.311951167178186,10.3040364184005,10.915983434266249,10.738578949166998
C0518,LOT-011,healthy,9.344240484184139,9.55875369139745,9.70544491559063,10.093776952845467
C0519,LOT-011,mild_drift,10.164790345468559,10.060856745591384,11.509518782329108,11.81114935392288
C0520,LOT-011,healthy,9.769239575678313,9.720798705321656,9.960608565671444,8.800860240443232
C0521,LOT-011,healthy,10.661806307464014,10.415624549766314,10.99965315734923,11.692860196164235
C0522,LOT-011,mild_drift,9.92519738287089,10.578074091744993,10.637630313988218,11.899057804734387
C0523,LOT-011,healthy,9.532371349741478,9.761776165166332,9.944974364834108,10.514402191097334
C0524,LOT-011,healthy,10.75087521628479,11.10699093638876,10.720082930082159,10.091014636328712
C0525,LOT-011,healthy,10.499780013586824,10.767591912370571,11.258148731964617,10.643811579304778
C0526,LOT-011,healthy,10.019249756153776,10.285595850117561,10.787526204524408,10.544471504980867
C0527,LOT-011,healthy,10.828751620863873,10.664694496826149,10.75064988684729,10.71620456877228
C0528,LOT-011,mild_drift,9.557735993633827,10.424321680731524,10.863269523966663,11.858258696217941
C0529,LOT-011,healthy,10.08447029896591,10.317904470592483,9.874130652777248,9.47951343368877
C0530,LOT-011,healthy,9.211066387898196,9.23498124093423,9.552609861613375,9.20492417392466
C0531,LOT-011,healthy,10.006847191629411,10.142358133446777,11.008096460309181,10.782651593120908
C0532,LOT-011,strong_drift,10.02675146836307,11.205081093608932,13.679621244620721,15.86334731548875
C0533,LOT-011,mild_drift,10.969963345726981,11.234471380293076,13.012352878714307,13.802029335613355
C0534,LOT-011,healthy,9.93574755382703,9.660818918434943,10.21731879917915,10.016732172764295
C0535,LOT-011,healthy,11.011366897301437,11.13706713323985,11.06276155466856,11.294187413771917
C0536,LOT-011,healthy,9.065881693935383,9.01523538147026,9.538911311774033,8.910358984325315
C0537,LOT-011,mild_drift,10.75460340764904,10.69617758913332,11.955854057426887,12.921600907948328
C0538,LOT-011,healthy,10.457802005059222,10.141344935831997,10.64394388601329,11.011124932578461
C0539,LOT-011,healthy,9.484269478576694,9.744575120101805,9.297593908587917,10.142030641623222
C0540,LOT-011,healthy,9.772868039073126,10.184453354760617,9.325366658013527,10.17283864678803
C0541,LOT-011,strong_drift,11.228115177687007,12.496121859190556,14.970562689466568,18.83052013485195
C0542,LOT-011,healthy,11.203163470271193,11.344865900665917,11.377253744511693,11.48284533219428
C0543,LOT-011,healthy,10.645576622053,10.587272908579992,10.70950163091698,11.67474151166291
C0544,LOT-011,healthy,9.838468045650778,9.73835239890641,9.784665992463,9.749098667611939
C0545,LOT-011,mild_drift,10.592287561347995,11.16058044381894,11.170671353268995,12.538607807017101
C0546,LOT-011,healthy,9.68531038822319,9.491550047932606,9.803045818130979,9.302331807517898
C0547,LOT-011,healthy,10.022335709023626,10.025874691494318,9.691227251611984,10.558910234927545
C0548,LOT-011,healthy,9.775400944915534,9.63785983160948,9.5618919451719,9.22472679360221
C0549,LOT-011,healthy,9.785038718362639,9.714985055138532,9.873536197685755,9.441157371587689
C0550,LOT-011,mild_drift,9.644973309934635,9.904992671686058,11.84992763839688,11.338111266585663
C0551,LOT-012,strong_drift,10.219694705744345,11.42691667382899,15.284615763158108,17.683671795108598
C0552,LOT-012,healthy,10.419929690967813,10.291278002629403,10.285267782698098,9.723015226620305
C0553,LOT-012,healthy,10.368552705228257,10.35279177175222,10.649194166437189,10.35626935355338
C0554,LOT-012,healthy,11.348630426596417,11.390110303695883,11.51980797675679,11.642239064153483
C0555,LOT-012,healthy,9.913955491972644,10.138133381122458,9.95165459664872,10.315649632462707
C0556,LOT-012,healthy,10.18657222786446,10.505171510584697,10.219043095756733,10.19050230196767
C0557,LOT-012,healthy,10.60252913046151,10.488617132200766,10.446921135616309,10.185087026704563
C0558,LOT-012,healthy,10.59243402910054,10.70010047003874,10.48682295238922,10.944899306150583
C0559,LOT-012,mild_drift,10.417596637401289,11.047946526720702,12.516641388477588,14.455320951756246
C0560,LOT-012,healthy,11.360728929512698,11.414202680043505,12.029038497426273,11.279581777938406
C0561,LOT-012,healthy,11.071802449036594,11.189071507822065,11.00427202971692,10.811422546818353
C0562,LOT-012,healthy,10.966867935351798,10.932101534449316,10.741372788704512,10.847794289247043
C0563,LOT-012,healthy,10.193326618493963,10.50710083274681,9.867407803347675,10.558073494296867
C0564,LOT-012,mild_drift,11.589861562564787,12.069738843313562,12.969695227068286,13.961601972800796
C0565,LOT-012,healthy,9.577061936891672,9.270924013823654,9.950137687079172,9.83054683079627
C0566,LOT-012,healthy,10.929999305406012,10.959810857735935,10.758150080501514,11.913533566524688
C0567,LOT-012,healthy,10.5508012382337,10.544772174590994,10.867054033698976,11.033619673388927
C0568,LOT-012,healthy,9.77245130602721,9.88515472195606,9.830597572678041,9.04884995733507
C0569,LOT-012,healthy,10.373924347034217,10.503636127021334,10.513329473557448,10.319127691020642
C0570,LOT-012,healthy,10.723185064886145,10.665901512971155,10.60376714482304,10.71580890366835
C0571,LOT-012,healthy,10.211089857653581,9.955572138761308,10.387770801354629,9.923340868450271
C0572,LOT-012,latent_defect,10.202270372437976,10.823561899937584,12.703785988696822,20.676754517573464
C0573,LOT-012,healthy,9.955387053117697,10.235437217555301,9.6551786268616,10.688231691157776
C0574,LOT-012,latent_defect,11.276913996473482,12.435235242727545,15.661590482665334,25.256213994090224
C0575,LOT-012,healthy,10.020570773076104,10.012429235671089,10.051590724134337,9.885081160838972
C0576,LOT-012,healthy,10.104885402833151,10.205001536948501,9.649410912762105,10.403350430413552
C0577,LOT-012,strong_drift,10.180318606864306,11.031682317095353,13.01782363315495,15.9196909747729
C0578,LOT-012,healthy,10.455073427087521,10.49492443356285,10.963286811596,11.037488237947903
C0579,LOT-012,healthy,10.057503720668512,10.054695205861059,9.726588418211453,9.224404209829164
C0580,LOT-012,healthy,10.577278632417363,10.814407933721254,10.27005255092618,10.512934997634556
C0581,LOT-012,healthy,10.402673719666101,10.307664327954212,10.419728016852728,10.12800665437382
C0582,LOT-012,mild_drift,10.951630732526027,11.171278135323266,11.51511832473399,12.661273927384336
C0583,LOT-012,healthy,11.070909351864172,11.35624766065559,11.205395482979263,11.163414272189232
C0584,LOT-012,healthy,11.008153256176888,10.978541026133861,10.724789536851093,11.580661982920542
C0585,LOT-012,healthy,9.287318800298523,9.584518207348887,9.748979594573665,9.274888274851548
C0586,LOT-012,healthy,9.649061656976695,9.257693229924426,9.996351785877916,10.199635415278063
C0587,LOT-012,healthy,11.518384365374999,11.451952610043866,11.501548002931173,12.161933642405298
C0588,LOT-012,healthy,9.609772268592273,9.494808430299235,9.969188495223294,10.165023771056447
C0589,LOT-012,strong_drift,9.874333124336424,11.321123430775122,16.343897292503364,19.923162153276888
C0590,LOT-012,healthy,12.016612427021604,11.907663263667468,11.908829320458226,12.159147209072847
C0591,LOT-012,mild_drift,10.46042549488857,10.788156194281234,12.266782110025753,13.17673453952198
C0592,LOT-012,strong_drift,10.195145241823646,11.147512301536393,14.224378478393145,17.322377537490873
C0593,LOT-012,healthy,11.328962360321508,11.347031214334187,11.87998787742573,11.570229158316868
C0594,LOT-012,healthy,10.883903873204035,11.055587230113671,10.689044875389254,11.284389609311532
C0595,LOT-012,healthy,10.45000520870795,10.134633213830256,10.593406850039967,11.684582831193831
C0596,LOT-012,healthy,10.797445979734206,10.875195731968198,10.941309206519522,10.983325545183142
C0597,LOT-012,healthy,10.36150464209569,10.503905276913125,10.58421990010752,9.80442093921122
